x,y,z
1.224378,4.656501,-0.598874
1.344703,4.762670,-0.620000
1.465028,4.868839,-0.598874
1.577152,4.967773,-0.536936
1.673436,5.052729,-0.438406
1.747317,5.117919,-0.310000
1.793761,5.158898,-0.160468
1.809602,5.172876,-0.000000
1.793761,5.158898,0.160468
1.747317,5.117919,0.310000
1.673436,5.052729,0.438406
1.577152,4.967773,0.536936
1.465028,4.868839,0.598874
1.344703,4.762670,0.620000
1.224378,4.656501,0.598874
1.112253,4.557568,0.536936
1.015969,4.472611,0.438406
0.942088,4.407422,0.310000
0.895644,4.366442,0.160468
